queue_id,entity_type,current_internal_entity,current_internal_label,external_record,external_label,source_system,match_score,reason,conflict_notes,suggested_action,decision
organisation-3225,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:s-t-u-n-runner:developer-as-printed:minds-eye-software-matt-furniss,Mind's Eye Software (Matt Furniss),wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3226,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:s-t-u-n-runner:licensed-from-as-printed:tengen-atari-games,Tengen / Atari Games,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-3227,organisation,organisation:domark,Domark,assertion:wikipedia:list-of-zx-spectrum-games:s-t-u-n-runner:publisher-as-printed:domark,Domark,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3228,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:sabotage:developer-as-printed:nicky-rutter-michael-owens,"Nicky Rutter, Michael Owens",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3229,organisation,organisation:zeppelin-games,Zeppelin Games,assertion:wikipedia:list-of-zx-spectrum-games:sabotage:publisher-as-printed:zeppelin-games,Zeppelin Games,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3230,organisation,organisation:grupo-editorial-sygran,Grupo Editorial SYGRAN,assertion:wikipedia:list-of-zx-spectrum-games:sabotaje:publisher-as-printed:grupo-editorial-sygran,Grupo Editorial SYGRAN,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3231,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:saboteur-ii-avenging-angel:developer-as-printed:clive-townsend-rob-hubbard,"Clive Townsend , Rob Hubbard",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3232,organisation,organisation:durell-software,Durell Software,assertion:wikipedia:list-of-zx-spectrum-games:saboteur-ii-avenging-angel:publisher-as-printed:durell-software,Durell Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3233,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:saboteur:developer-as-printed:clive-townsend,Clive Townsend,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-3234,organisation,organisation:durell-software,Durell Software,assertion:wikipedia:list-of-zx-spectrum-games:saboteur:publisher-as-printed:durell-software,Durell Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3235,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:sabre-wulf:developer-as-printed:tim-and-chris-stamper,Tim & Chris Stamper,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-3236,organisation,organisation:ultimate-play-the-game,Ultimate Play the Game,assertion:wikipedia:list-of-zx-spectrum-games:sabre-wulf:publisher-as-printed:ultimate-play-the-game,Ultimate Play the Game,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3237,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:sabrina:developer-as-printed:genesis-soft-andres-manuel-garcia-alfonso-gustavo-chico-miguel-angel-borreguero-quesada,"Genesis Soft (Andres Manuel Garcia, Alfonso Gustavo Chico, Miguel Angel Borreguero Quesada)",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3238,organisation,organisation:iber-software,Iber Software,assertion:wikipedia:list-of-zx-spectrum-games:sabrina:publisher-as-printed:iber-software,Iber Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3239,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:sacred-armour-of-antiriad-the:developer-as-printed:chris-stangroom-dan-malone-richard-joseph,"Chris Stangroom , Dan Malone , Richard Joseph",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3240,organisation,organisation:palace-software,Palace Software,assertion:wikipedia:list-of-zx-spectrum-games:sacred-armour-of-antiriad-the:publisher-as-printed:palace-software,Palace Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3241,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:sai-combat:developer-as-printed:david-t-clark,David T Clark,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-3242,organisation,organisation:mirrorsoft,Mirrorsoft,assertion:wikipedia:list-of-zx-spectrum-games:sai-combat:publisher-as-printed:mirrorsoft,Mirrorsoft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3243,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:saigon-combat-unit:developer-as-printed:optimus-software-neil-hill-adrian-ludley-andrew-severn,"Optimus Software ( Neil Hill , Adrian Ludley , Andrew Severn )",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3244,organisation,organisation:players-premier-software,Players Premier Software,assertion:wikipedia:list-of-zx-spectrum-games:saigon-combat-unit:publisher-as-printed:players-premier-software,Players Premier Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3245,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:sailing:developer-as-printed:software-studios-oxford-digital-enterprises,"Software Studios , Oxford Digital Enterprises",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3246,organisation,organisation:activision,Activision,assertion:wikipedia:list-of-zx-spectrum-games:sailing:publisher-as-printed:activision,Activision,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3247,organisation,organisation:core-design,Core Design,assertion:wikipedia:list-of-zx-spectrum-games:saint-and-greavsie:developer-as-printed:core-design,CORE Design,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
organisation-3248,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:saint-and-greavsie:licensed-from-as-printed:itv,ITV,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-3249,organisation,organisation:grandslam-entertainment,Grandslam Entertainment,assertion:wikipedia:list-of-zx-spectrum-games:saint-and-greavsie:publisher-as-printed:grandslam-entertainment,Grandslam Entertainment,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3250,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:saint-dragon:developer-as-printed:andrew-taylor-shaun-mcglure-tiny-williams,"Andrew Taylor, Shaun McGlure, Tiny Williams",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3251,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:saint-dragon:licensed-from-as-printed:jaleco,Jaleco,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-3252,organisation,organisation:storm-software,Storm Software,assertion:wikipedia:list-of-zx-spectrum-games:saint-dragon:publisher-as-printed:storm-software,Storm Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3253,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:salamander:developer-as-printed:andrew-glaister-stuart-ruecroft,"Andrew Glaister , Stuart Ruecroft",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-3254,organisation,organisation:konami,Konami,assertion:wikipedia:list-of-zx-spectrum-games:salamander:licensed-from-as-printed:konami,Konami,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3255,organisation,organisation:konami,Konami,assertion:wikipedia:list-of-zx-spectrum-games:salamander:publisher-as-printed:konami,Konami,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3256,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:samantha-fox-strip-poker:developer-as-printed:chris-fayers,Chris Fayers,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-3257,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:samantha-fox-strip-poker:licensed-from-as-printed:samantha-fox,Samantha Fox,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3258,organisation,organisation:martech,Martech,assertion:wikipedia:list-of-zx-spectrum-games:samantha-fox-strip-poker:publisher-as-printed:martech,Martech,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3259,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:samurai-warrior-the-battles-of-usagi-yojimbo:developer-as-printed:source-software-ross-harris-dave-semmens,"Source Software ( Ross Harris , Dave Semmens )",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-3260,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:samurai-warrior-the-battles-of-usagi-yojimbo:licensed-from-as-printed:stan-sakai,Stan Sakai,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3261,organisation,organisation:firebird-software,Firebird Software,assertion:wikipedia:list-of-zx-spectrum-games:samurai-warrior-the-battles-of-usagi-yojimbo:publisher-as-printed:firebird-software,Firebird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3262,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:santas-xmas-caper:developer-as-printed:ian-richards-john-cassells,"Ian Richards, John Cassells",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-3263,organisation,organisation:zeppelin-games,Zeppelin Games,assertion:wikipedia:list-of-zx-spectrum-games:santas-xmas-caper:publisher-as-printed:zeppelin-games,Zeppelin Games,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3264,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:sanxion:developer-as-printed:softstorm-developments-dave-thompson-jarrod-bentley-wally-beben,"Softstorm Developments (Dave Thompson, Jarrod Bentley, Wally Beben )",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3265,organisation,organisation:thalamus,Thalamus,assertion:wikipedia:list-of-zx-spectrum-games:sanxion:publisher-as-printed:thalamus,Thalamus,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3266,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:sas-combat-simulator:developer-as-printed:optimus-software-jason-falcus-adrian-ludley-david-whittaker,"Optimus Software ( Jason Falcus , Adrian Ludley , David Whittaker )",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-3267,organisation,organisation:code-masters,Code Masters,assertion:wikipedia:list-of-zx-spectrum-games:sas-combat-simulator:publisher-as-printed:codemasters,Codemasters,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-3268,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:satan:developer-as-printed:anjana-soft-jose-miguel-saiz-manuel-rosas-jose-antonio-carrera-merino-snatcho-deborah,"Anjana Soft (Jose Miguel Saiz, Manuel Rosas, Jose Antonio Carrera Merino), Snatcho, Deborah",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
