queue_id,entity_type,current_internal_entity,current_internal_label,external_record,external_label,source_system,match_score,reason,conflict_notes,suggested_action,decision
game-0128,game,game:arcade-flight-simulator,Arcade Flight Simulator,assertion:wikipedia:list-of-commodore-64-games-a-m:arcade-flight-simulator:title-seed:arcade-flight-simulator,Arcade Flight Simulator,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0129,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arcade-fruit-machine-cash-n-grab:title-seed:arcade-fruit-machine-cash-n-grab,Arcade Fruit Machine: Cash 'n' Grab,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0130,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arcade-game-construction-kit:title-seed:arcade-game-construction-kit,Arcade Game Construction Kit,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0131,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arcade-pilot:title-seed:arcade-pilot,Arcade Pilot,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0132,game,game:arcade-trivia-quiz,Arcade Trivia Quiz,assertion:wikipedia:list-of-commodore-64-games-a-m:arcade-trivia-quiz:title-seed:arcade-trivia-quiz,Arcade Trivia Quiz,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0133,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arcade-volleyball:title-seed:arcade-volleyball,Arcade Volleyball,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0134,game,game:arcadia,Arcadia,assertion:wikipedia:list-of-commodore-64-games-a-m:arcadia:title-seed:arcadia,Arcadia,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0135,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arcana:title-seed:arcana,Arcana,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0136,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:archipelago:title-seed:archipelago,Archipelago,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0137,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:archon-ii-adept:title-seed:archon-ii-adept,Archon II: Adept,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-0138,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:archon-iii-exciter:title-seed:archon-iii-exciter,Archon III: Exciter,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0139,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:archon-the-light-and-the-dark:title-seed:archon-the-light-and-the-dark,Archon: The Light and the Dark,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-0140,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arciere:title-seed:arciere,Arciere,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0141,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arco:title-seed:arco,Arco,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0142,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arcos:title-seed:arcos,ARCOS,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0143,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arctic-shipwreck:title-seed:arctic-shipwreck,Arctic Shipwreck,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0144,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arctic-wastes:title-seed:arctic-wastes,Arctic Wastes!,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0145,game,game:arctic-fox,Arctic Fox,assertion:wikipedia:list-of-commodore-64-games-a-m:arcticfox:title-seed:arcticfox,Arcticfox,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0146,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:ardant:title-seed:ardant,Ardant,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0147,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:ardok-the-barbarian:title-seed:ardok-the-barbarian,Ardok the Barbarian,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0148,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:ardy-the-aardvark:title-seed:ardy-the-aardvark,Ardy the Aardvark,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0149,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:area-13:title-seed:area-13,Area 13,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0150,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:area-estimation:title-seed:area-estimation,Area Estimation,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0151,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:areas:title-seed:areas,Areas,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0152,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:aree:title-seed:aree,Aree,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0153,game,game:arena-3000,Arena 3000,assertion:wikipedia:list-of-commodore-64-games-a-m:arena-3000:title-seed:arena-3000,Arena 3000,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
game-0154,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arena-football:title-seed:arena-football,Arena Football,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0155,game,game:arena,Arena,assertion:wikipedia:list-of-commodore-64-games-a-m:arena:title-seed:arena,Arena,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
game-0156,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arenum:title-seed:arenum,Arenum,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0157,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arex:title-seed:arex,Arex,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0158,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:argo:title-seed:argo,Argo,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0159,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:argon-lorrore-di-providence:title-seed:argon-lorrore-di-providence,Argon - L'Orrore di Providence,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0160,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:argon:title-seed:argon,Argon,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0161,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:argos:title-seed:argos,Argos,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0162,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arhena-the-amazon:title-seed:arhena-the-amazon,Arhena! The Amazon,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0163,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arithme-sketch:title-seed:arithme-sketch,Arithme-Sketch,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0164,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arithmetician:title-seed:arithmetician,Arithmetician,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0165,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arizona-the-boy-in-the-bubble:title-seed:arizona-the-boy-in-the-bubble,Arizona - The Boy in the Bubble,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0166,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arizona:title-seed:arizona,Arizona,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0167,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:ark-pandora:title-seed:ark-pandora,Ark Pandora,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0168,game,game:arkanoid-revenge-of-doh,Arkanoid - Revenge of Doh,assertion:wikipedia:list-of-commodore-64-games-a-m:arkanoid-revenge-of-doh:title-seed:arkanoid-revenge-of-doh,Arkanoid: Revenge of Doh,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0169,game,game:arkanoid,Arkanoid,assertion:wikipedia:list-of-commodore-64-games-a-m:arkanoid:title-seed:arkanoid,Arkanoid,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0170,game,game:armageddon,Armageddon,assertion:wikipedia:list-of-commodore-64-games-a-m:armageddon:title-seed:armageddon,Armageddon,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0171,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:armalyte-competition-edition:title-seed:armalyte-competition-edition,Armalyte - Competition Edition,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0172,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:armalyte-ii:title-seed:armalyte-ii,Armalyte II,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0173,game,game:armalyte,Armalyte,assertion:wikipedia:list-of-commodore-64-games-a-m:armalyte:title-seed:armalyte,Armalyte,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
game-0174,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:armourdillo:title-seed:armourdillo,Armourdillo,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0175,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:army-moves-ii:title-seed:army-moves-ii,Army Moves II,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0176,game,game:army-moves,Army Moves,assertion:wikipedia:list-of-commodore-64-games-a-m:army-moves:title-seed:army-moves,Army Moves,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0177,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arnie-armchairs-howzat:title-seed:arnie-armchairs-howzat,Arnie Armchair's Howzat,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0178,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arnie-ii:title-seed:arnie-ii,Arnie II,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0179,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:arnie:title-seed:arnie,Arnie,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0180,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:artillery-duel:title-seed:artillery-duel,Artillery Duel,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0181,game,game:asterix-and-the-magic-cauldron,Asterix and the Magic Cauldron,assertion:wikipedia:list-of-commodore-64-games-a-m:asterix-and-the-magic-cauldron:title-seed:asterix-and-the-magic-cauldron,Asterix and the Magic Cauldron,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0182,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:astro-grover:title-seed:astro-grover,Astro-Grover,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0183,game,game:asylum,Asylum,assertion:wikipedia:list-of-commodore-64-games-a-m:asylum:title-seed:asylum,Asylum,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
game-0184,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:ataxx:title-seed:ataxx,Ataxx,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0185,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:atc-air-traffic-controller:title-seed:atc-air-traffic-controller,ATC - Air Traffic Controller,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0186,game,game:atf,ATF,assertion:wikipedia:list-of-commodore-64-games-a-m:atf:title-seed:atf,ATF,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0187,game,game:athena,Athena,assertion:wikipedia:list-of-commodore-64-games-a-m:athena:title-seed:athena,Athena,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-0188,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:atlantis-lode-runner:title-seed:atlantis-lode-runner,Atlantis Lode Runner,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0189,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:atlantis:title-seed:atlantis,Atlantis,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0190,game,game:atomic-robo-kid,Atomic Robo-Kid,assertion:wikipedia:list-of-commodore-64-games-a-m:atomic-robo-kid:title-seed:atomic-robo-kid,Atomic Robo-Kid,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
game-0191,game,,,assertion:wikipedia:list-of-commodore-64-games-a-m:atomino:title-seed:atomino,Atomino,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-0192,game,game:atomix,Atomix,assertion:wikipedia:list-of-commodore-64-games-a-m:atomix:title-seed:atomix,Atomix,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
